File,timeISO8601,timeInt64,Dd,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:05:43.0,63717339943000,150.0,0.0,0.0,0.00010044683,0.0030342862,0.039959498,0.06993322,0.0738097,0.23358797,0.4504057,0.41322416,0.38828436,0.3009681,0.32566363,0.45224884,0.36082476,0.3587871,0.48868254,0.44081372,0.39309537,0.51731575,0.8204103,1.2163357,1.545481,1.9026262,2.273858,2.6625042,2.7231212,1.906097,1.1206126,0.81210524,0.33323514,0.10010199,0.018740818,0.001297322,0.00011875502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.335,364.08,374.155,384.57,395.325,406.45502,417.945,429.825,442.115,454.82,467.95502,481.54498,495.59998,510.13004,525.17505,540.72,556.81506,573.46497,590.695,608.525,626.97,646.06506,665.83496,686.28,707.45496,729.385,752.07,775.56494
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.07,190.53,195.11,199.83,204.68,209.68,214.83,220.14,225.6,231.23,237.03,243.01,249.18,255.54,262.09,268.85,275.83,283.02,290.45,298.11,306.02,314.19,322.62,331.33,340.32,349.61,359.21,369.12,379.36,389.95,400.89,412.2,423.89,435.97,448.47,461.39,474.75,488.57,502.87,517.65,532.95,548.77,565.14,582.08,599.61,617.75,636.52,655.95,676.06,696.87,718.42,740.73,763.82,787.73
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.615,183.875,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.08499,239.97499,246.04999,252.31,258.76,265.42,272.28497,279.365,286.68,294.21497,302.005,310.04,318.335,326.90497,335.75,344.88998,354.335,364.08,374.155,384.57,395.325,406.45502,417.945,429.825,442.115,454.82,467.95502,481.54498,495.59998,510.13004,525.17505,540.72,556.81506,573.46497,590.695,608.525,626.97,646.06506,665.83496,686.28,707.45496,729.385,752.07,775.56494,799.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:12:02.0,63717340322000,200.0,0.0,0.0,0.00040184194,0.010595569,0.08273935,0.0097955065,0.0028691427,0.02385102,0.11023694,0.15064336,0.22167023,0.1316908,0.02801941,0.02462503,0.083553635,0.19852006,0.26808426,0.22662608,0.29449067,0.43775097,0.4732428,0.7461558,1.2224438,1.6508124,2.0150437,1.8396186,1.705269,1.799155,1.7718834,0.77239263,0.26956844,0.059105705,0.004243949,0.00023721081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.375,208.88,213.5,218.26,223.14,228.16501,233.31,238.61,244.05002,249.645,255.405,261.305,267.395,273.65002,280.08002,286.705,293.515,300.525,307.73,315.15,322.795,330.65997,338.76,347.10004,355.675,364.52496,373.63,383.015,392.68,402.63998,412.905,423.47003,434.365,445.60004,457.17502,469.09998,481.4,494.085,507.15002,520.63,534.525,548.85,563.63,578.87,594.585,610.7949,627.525,644.775,662.56,680.92004,699.86,719.38995,739.55505,760.35504,781.825,803.97003,826.82996,850.425,874.775
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.65,230.74,235.96,241.33,246.85,252.52,258.36,264.35,270.52,276.87,283.39,290.11,297.02,304.13,311.44,318.97,326.73,334.71,342.93,351.39,360.1,369.08,378.32,387.85,397.66,407.77,418.19,428.92,439.98,451.39,463.14,475.25,487.74,500.62,513.89,527.58,541.69,556.24,571.25,586.73,602.69,619.16,636.15,653.67,671.74,690.39,709.63,729.47,749.96,771.09,792.9,815.4,838.63,862.6,887.34
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.375,208.88,213.5,218.26,223.14,228.16501,233.31,238.61,244.05002,249.645,255.405,261.305,267.395,273.65002,280.08002,286.705,293.515,300.525,307.73,315.15,322.795,330.65997,338.76,347.10004,355.675,364.52496,373.63,383.015,392.68,402.63998,412.905,423.47003,434.365,445.60004,457.17502,469.09998,481.4,494.085,507.15002,520.63,534.525,548.85,563.63,578.87,594.585,610.7949,627.525,644.775,662.56,680.92004,699.86,719.38995,739.55505,760.35504,781.825,803.97003,826.82996,850.425,874.775,899.905
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:18:21.0,63717340701000,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019510645,0.00636363,0.09616244,0.23942481,0.081764154,0.015408665,0.009733185,0.06930003,0.2936135,0.21266888,0.064883925,0.027491221,0.051012922,0.1890189,0.43854317,0.3475823,0.31697908,0.8142356,1.6816887,1.4531325,1.2818706,1.4059721,1.563739,1.5533011,1.2425592,0.69865173,0.35373837,0.16490193,0.024388935,0.0015736996,0.00011291157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047108633,0.009219784,0.058998212,0.0072681783,0.00047837073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.63,61.17,62.75,64.375,66.045,67.755005,69.520004,71.345,73.21,75.134995,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.5,136.31,140.23999,144.32498,148.535,152.9,157.41501,162.095,166.94,171.95999,177.16,182.55501,188.145,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.54,43.61,44.7,45.83,46.98,48.17,49.38,50.63,51.92,53.24,54.59,55.99,57.42,58.89,60.4,61.96,63.56,65.21,66.9,68.64,70.43,72.28,74.17,76.13,78.14,80.21,82.34,84.54,86.8,89.13,91.54,94.01,96.57,99.2,101.92,104.72,107.61,110.59,113.67,116.85,120.14,123.53,127.04,130.66,134.4,138.28,142.28,146.43,150.72,155.16,159.75,164.52,169.45,174.56,179.86,185.35,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.9,55.285004,56.695,58.145,59.63,61.17,62.75,64.375,66.045,67.755005,69.520004,71.345,73.21,75.134995,77.119995,79.16,81.259995,83.425,85.65001,87.94499,90.32001,92.755005,95.274994,97.86,100.54,103.3,106.14,109.075,112.104996,115.235,118.47,121.805,125.259995,128.815,132.5,136.31,140.23999,144.32498,148.535,152.9,157.41501,162.095,166.94,171.95999,177.16,182.55501,188.145,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:24:40.0,63717341080000,50.0,0.0,0.0,0.13250065,0.3523625,0.3111463,0.44531614,1.1256553,2.4554992,3.8556771,5.5076337,7.646219,10.180631,12.355175,13.553197,12.830879,11.125547,9.017751,5.7123966,3.3675456,2.029002,0.72503567,0.21290427,0.14287268,0.18562655,0.05183015,0.004541158,0.0003401647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024559858,0.0055688135,0.058910664,0.0054944055,0.0003777858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.885,83.84,85.845,87.895,90.005,92.17,94.395004,96.68,99.045,101.455,103.94,106.494995,109.130005,111.825,114.62,117.47499,120.425,123.455,126.58,129.80501,133.11502,136.53,140.045,143.68001,147.415,151.26999,155.25,159.345,163.57498,167.945,172.455,177.105,181.905,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.845,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.86,84.84,86.87,88.95,91.09,93.28,95.54,97.86,100.25,102.7,105.22,107.81,110.48,113.22,116.05,118.95,121.94,125.02,128.19,131.46,134.82,138.29,141.86,145.55,149.34,153.26,157.3,161.46,165.76,170.2,174.78,179.51,184.39,189.44,194.66,200.05,205.62,211.38,217.34,223.51,229.89,236.49,243.32,250.4,257.73,265.32,273.19,281.34,289.79,298.55,307.63,317.05,326.82,336.96,347.48,358.4,369.73,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.885,83.84,85.845,87.895,90.005,92.17,94.395004,96.68,99.045,101.455,103.94,106.494995,109.130005,111.825,114.62,117.47499,120.425,123.455,126.58,129.80501,133.11502,136.53,140.045,143.68001,147.415,151.26999,155.25,159.345,163.57498,167.945,172.455,177.105,181.905,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.845,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:30:59.0,63717341459000,100.0,0.0,0.0,0.013002823,0.12503979,0.051409245,0.021831091,0.12238332,0.49999613,0.4035638,0.28253105,0.56188667,0.64785635,0.4886431,0.6951197,0.85203326,0.71938556,0.6614613,0.8419947,0.9194664,1.1857631,1.9196332,2.06586,1.4566026,1.3641957,1.8084838,1.3742913,0.7164325,0.49651557,0.22654626,0.027938552,0.0018413863,0.00011554996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13,163.03,167.055,171.19,175.445,179.84001,184.35501,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.82,264.84,272.08496,279.565,287.32,295.32,303.6,312.15,321.01,330.16998,339.645,349.45502,359.60498,370.115,380.985,392.25,403.91,415.985,428.49,441.445,454.875,468.78497,483.19,498.13,513.61,529.64,546.28,563.515,581.385
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.21,127.12,130.11,133.18,136.33,139.58,142.91,146.34,149.87,153.5,157.24,161.08,165.04,169.12,173.32,177.64,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.02,241.28,247.75,254.43,261.33,268.46,275.83,283.44,291.32,299.46,307.88,316.58,325.59,334.91,344.55,354.53,364.86,375.55,386.62,398.08,409.95,422.24,434.97,448.16,461.83,475.99,490.66,505.87,521.63,537.96,554.9,572.45,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13,163.03,167.055,171.19,175.445,179.84001,184.35501,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.82,264.84,272.08496,279.565,287.32,295.32,303.6,312.15,321.01,330.16998,339.645,349.45502,359.60498,370.115,380.985,392.25,403.91,415.985,428.49,441.445,454.875,468.78497,483.19,498.13,513.61,529.64,546.28,563.515,581.385,599.91504
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:37:18.0,63717341838000,150.0,0.0,0.0,0.00020089366,0.0053605717,0.039959498,0.006218552,0.013615381,0.1459668,0.3714995,0.17948224,0.06441824,0.12331841,0.49180785,0.2401415,0.07806203,0.17752542,0.31051147,0.260885,0.56396574,0.84349686,0.57826275,1.0697228,2.5718114,2.452197,1.9567733,1.6496073,0.98902136,0.9550976,1.1474439,0.4404326,0.050072208,0.0031500626,0.00023426022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.615,183.88501,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.095,239.985,246.045,252.31499,258.76,265.42,272.28497,279.375,286.68,294.22498,302.01,310.04498,318.335,326.90497,335.75,344.88998,354.33,364.085,374.16,384.57,395.33002,406.45,417.95,429.83502,442.115,454.83002,467.96503,481.555,495.59998,510.13998,525.17004,540.735,556.8251,573.475,590.69,608.525,626.975,646.06506,665.82996,686.28,707.45996,729.385,752.07,775.56494
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.08,190.53,195.11,199.83,204.68,209.68,214.83,220.14,225.6,231.23,237.04,243.02,249.18,255.54,262.09,268.85,275.83,283.03,290.45,298.12,306.03,314.19,322.62,331.33,340.32,349.61,359.21,369.12,379.37,389.95,400.89,412.2,423.89,435.98,448.47,461.4,474.76,488.58,502.87,517.66,532.95,548.78,565.15,582.09,599.61,617.75,636.52,655.95,676.06,696.87,718.42,740.73,763.82,787.73
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.615,183.88501,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.095,239.985,246.045,252.31499,258.76,265.42,272.28497,279.375,286.68,294.22498,302.01,310.04498,318.335,326.90497,335.75,344.88998,354.33,364.085,374.16,384.57,395.33002,406.45,417.95,429.83502,442.115,454.83002,467.96503,481.555,495.59998,510.13998,525.17004,540.735,556.8251,573.475,590.69,608.525,626.975,646.06506,665.82996,686.28,707.45996,729.385,752.07,775.56494,799.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:43:37.0,63717342217000,200.0,0.0,0.0,0.027325254,0.03713495,0.060100242,0.037549444,0.03801389,0.13714337,0.12182994,0.04455796,0.044354964,0.1368366,0.17118274,0.08448932,0.10588446,0.11572293,0.16695125,0.31535396,0.5300333,0.6670679,0.5108771,0.49503604,0.7599247,1.427078,2.1116693,2.6184442,2.7384934,1.9285539,1.3983088,1.1127651,0.9118202,0.3973217,0.10833171,0.018010104,0.001312223,0.000119844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.375,208.88,213.5,218.26,223.14,228.155,233.31,238.61,244.05002,249.645,255.39502,261.305,267.395,273.645,280.08002,286.705,293.505,300.515,307.725,315.15,322.79,330.65002,338.75,347.08502,355.68,364.515,373.625,383.01,392.68,402.63,412.88998,423.46503,434.365,445.59003,457.16498,469.09,481.39,494.07498,507.14,520.62,534.515,548.85,563.62,578.86,594.58,610.79004,627.515,644.76,662.555,680.91003,699.845,719.38995,739.55005,760.345,781.81006,803.97003,826.82495,850.41003,874.765
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.65,230.73,235.96,241.33,246.85,252.52,258.35,264.35,270.52,276.86,283.39,290.11,297.01,304.12,311.44,318.97,326.72,334.7,342.92,351.38,360.1,369.07,378.32,387.84,397.66,407.76,418.18,428.91,439.98,451.38,463.13,475.24,487.73,500.61,513.88,527.57,541.68,556.24,571.24,586.72,602.69,619.15,636.14,653.66,671.73,690.38,709.62,729.47,749.95,771.08,792.89,815.4,838.62,862.59,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.375,208.88,213.5,218.26,223.14,228.155,233.31,238.61,244.05002,249.645,255.39502,261.305,267.395,273.645,280.08002,286.705,293.505,300.515,307.725,315.15,322.79,330.65002,338.75,347.08502,355.68,364.515,373.625,383.01,392.68,402.63,412.88998,423.46503,434.365,445.59003,457.16498,469.09,481.39,494.07498,507.14,520.62,534.515,548.85,563.62,578.86,594.58,610.79004,627.515,644.76,662.555,680.91003,699.845,719.38995,739.55005,760.345,781.81006,803.97003,826.82495,850.41003,874.765,899.895
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:49:56.0,63717342596000,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.935297e-5,0.0030016883,0.028296474,0.022997951,0.045350805,0.15200828,0.062939174,0.005045329,0.0011397542,0.012067249,0.11044003,0.43104604,0.49518657,0.54138476,0.76190126,1.0085866,1.7782468,2.804244,2.1387599,0.9950189,0.55853486,0.62215793,0.7286501,0.14540601,0.009845342,0.0012364949,0.0076781586,0.051366933,0.005810399,0.0003432935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.905,55.28,56.695,58.145,59.63,61.175,62.745003,64.375,66.045,67.755005,69.520004,71.345,73.21,75.134995,77.119995,79.16,81.259995,83.425,85.65001,87.95,90.31,92.75,95.274994,97.86,100.535,103.295,106.14,109.075,112.104996,115.235,118.47,121.805,125.25,128.82,132.495,136.31,140.23999,144.32498,148.535,152.905,157.41,162.08499,166.94,171.95999,177.16,182.55501,188.145,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.54,43.61,44.7,45.83,46.98,48.17,49.38,50.63,51.92,53.24,54.59,55.99,57.42,58.89,60.4,61.96,63.56,65.21,66.9,68.64,70.43,72.28,74.17,76.13,78.14,80.21,82.34,84.54,86.8,89.13,91.53,94.01,96.57,99.2,101.91,104.72,107.61,110.59,113.67,116.85,120.14,123.53,127.03,130.66,134.4,138.28,142.28,146.43,150.72,155.16,159.75,164.51,169.45,174.56,179.86,185.35,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.015,43.07,44.145004,45.260002,46.395,47.57,48.765,49.995003,51.269997,52.57,53.905,55.28,56.695,58.145,59.63,61.175,62.745003,64.375,66.045,67.755005,69.520004,71.345,73.21,75.134995,77.119995,79.16,81.259995,83.425,85.65001,87.95,90.31,92.75,95.274994,97.86,100.535,103.295,106.14,109.075,112.104996,115.235,118.47,121.805,125.25,128.82,132.495,136.31,140.23999,144.32498,148.535,152.905,157.41,162.08499,166.94,171.95999,177.16,182.55501,188.145,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T05:56:15.0,63717342975000,50.0,0.1554959,0.117820874,0.07536243,0.071096346,0.12672336,0.31535125,0.8651981,1.9239342,3.2865214,5.3292933,7.407737,8.664773,10.705945,13.298023,13.624275,12.043996,9.108334,5.9660025,3.6921637,1.9803959,0.9509502,0.34797138,0.15622842,0.07652038,0.008094948,0.00068117375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.885,83.84,85.845,87.895,90.005,92.16499,94.4,96.68,99.04,101.46,103.94,106.494995,109.130005,111.825,114.62,117.47499,120.425,123.455,126.58,129.80501,133.11502,136.53,140.045,143.68001,147.415,151.26999,155.25,159.345,163.57498,167.945,172.455,177.105,181.905,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.845,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.86,84.84,86.87,88.95,91.09,93.28,95.54,97.86,100.25,102.7,105.22,107.81,110.48,113.22,116.05,118.95,121.94,125.02,128.19,131.46,134.82,138.29,141.86,145.55,149.34,153.26,157.3,161.46,165.76,170.2,174.78,179.51,184.39,189.44,194.66,200.05,205.62,211.38,217.34,223.51,229.89,236.49,243.32,250.4,257.73,265.32,273.19,281.34,289.79,298.55,307.63,317.05,326.82,336.96,347.48,358.4,369.73,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.885,83.84,85.845,87.895,90.005,92.16499,94.4,96.68,99.04,101.46,103.94,106.494995,109.130005,111.825,114.62,117.47499,120.425,123.455,126.58,129.80501,133.11502,136.53,140.045,143.68001,147.415,151.26999,155.25,159.345,163.57498,167.945,172.455,177.105,181.905,186.875,192.01001,197.31,202.785,208.45001,214.31,220.375,226.64499,233.13,239.845,246.79999,254.00002,261.45502,269.185,277.19,285.49,294.09,303.005,312.25497,321.84003,331.8,342.12,352.84,363.95502,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T06:02:34.0,63717343354000,100.0,0.0,0.0,0.00020476886,0.0053295647,0.07325045,0.30253133,0.26829767,0.18345408,0.32521817,0.79638165,0.8141689,0.415913,0.5104689,0.87322485,0.45411092,0.31254366,0.7257655,1.1795697,0.9630693,1.0719762,1.8669237,2.0711327,1.7442529,1.6040275,1.2273808,1.0527201,1.0137429,0.5182508,0.2431589,0.1462194,0.026700102,0.0017332495,0.00011637665,0.0,0.0,0.0,0.00023794932,0.0063475147,0.054302663,0.004480714,0.00024367584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000269517,0.0074624214,0.06456628,0.0142835695
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13,163.03,167.055,171.19,175.445,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.565,287.32,295.32,303.59,312.15497,321.005,330.16498,339.645,349.44498,359.59503,370.1,380.97998,392.23502,403.9,415.985,428.49,441.45,454.875,468.77997,483.19,498.13,513.61,529.645,546.28,563.51,581.385
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.21,127.12,130.11,133.18,136.33,139.58,142.91,146.34,149.87,153.5,157.24,161.08,165.04,169.12,173.32,177.64,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.02,241.28,247.75,254.43,261.33,268.46,275.83,283.44,291.32,299.46,307.87,316.58,325.59,334.9,344.55,354.52,364.85,375.54,386.61,398.07,409.94,422.24,434.97,448.16,461.83,475.99,490.66,505.87,521.63,537.96,554.9,572.45,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.774994,125.65,128.595,131.625,134.73001,137.935,141.22,144.6,148.07999,151.655,155.345,159.13,163.03,167.055,171.19,175.445,179.835,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.94,238.095,244.465,251.03499,257.825,264.835,272.08496,279.565,287.32,295.32,303.59,312.15497,321.005,330.16498,339.645,349.44498,359.59503,370.1,380.97998,392.23502,403.9,415.985,428.49,441.45,454.875,468.77997,483.19,498.13,513.61,529.645,546.28,563.51,581.385,599.91504
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T06:08:53.0,63717343733000,150.0,0.0,0.0,0.0,0.00010114287,0.002231241,0.03608799,0.14413877,0.13446203,0.25055817,0.4076218,0.32156917,0.3092382,0.34553787,0.17952427,0.12865385,0.3916661,0.6802702,0.4640429,0.40588778,0.48246497,0.74254197,1.3857672,2.2040615,2.1185808,2.036436,2.2729025,2.157772,1.533165,0.8106753,0.23910515,0.03210648,0.017242394,0.043515477,0.0036560893,0.00023751004,0.00023853967,0.0068450593,0.054341324,0.0047352063,0.00024464732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.615,183.88501,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.095,239.98001,246.04999,252.31499,258.76,265.42,272.28497,279.375,286.68,294.22498,302.01,310.03998,318.35,326.90497,335.76,344.88998,354.33,364.085,374.16,384.57,395.33002,406.45,417.945,429.84003,442.115,454.83002,467.96503,481.55,495.60498,510.13998,525.17004,540.735,556.8251,573.47,590.695,608.525,626.975,646.06506,665.82996,686.29004,707.45996,729.385,752.07,775.56494
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.08,190.53,195.11,199.83,204.68,209.68,214.83,220.14,225.6,231.23,237.04,243.02,249.18,255.54,262.09,268.85,275.83,283.03,290.45,298.12,306.03,314.19,322.63,331.33,340.33,349.61,359.21,369.12,379.37,389.95,400.89,412.2,423.89,435.98,448.47,461.4,474.76,488.58,502.87,517.66,532.95,548.78,565.15,582.09,599.61,617.75,636.52,655.95,676.06,696.88,718.42,740.73,763.82,787.73
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.615,183.88501,188.275,192.785,197.435,202.215,207.14499,212.215,217.45,222.82501,228.375,234.095,239.98001,246.04999,252.31499,258.76,265.42,272.28497,279.375,286.68,294.22498,302.01,310.03998,318.35,326.90497,335.76,344.88998,354.33,364.085,374.16,384.57,395.33002,406.45,417.945,429.84003,442.115,454.83002,467.96503,481.55,495.60498,510.13998,525.17004,540.735,556.8251,573.47,590.695,608.525,626.975,646.06506,665.82996,686.29004,707.45996,729.385,752.07,775.56494,799.895
